time	I(I1)
5.846382857143379e-009	0.000000e+000
5.854811428571954e-009	0.000000e+000
5.863240000000527e-009	0.000000e+000
5.872954285714816e-009	0.000000e+000
5.882668571429105e-009	0.000000e+000
5.892382857143393e-009	0.000000e+000
5.902097142857683e-009	0.000000e+000
5.911811428571971e-009	0.000000e+000
5.921525714286260e-009	0.000000e+000
5.931240000000548e-009	0.000000e+000
5.942811428571981e-009	0.000000e+000
5.954382857143412e-009	0.000000e+000
5.965954285714845e-009	0.000000e+000
5.977525714286277e-009	0.000000e+000
5.989097142857709e-009	0.000000e+000
6.000668571429141e-009	0.000000e+000
6.012240000000573e-009	0.000000e+000
6.025382857143434e-009	0.000000e+000
6.038525714286296e-009	0.000000e+000
6.051668571429156e-009	0.000000e+000
6.064811428572018e-009	0.000000e+000
6.077954285714879e-009	0.000000e+000
6.091097142857741e-009	0.000000e+000
6.104240000000601e-009	0.000000e+000
6.105240000000602e-009	0.000000e+000
6.125525714286322e-009	0.000000e+000
6.145811428572043e-009	0.000000e+000
6.166097142857764e-009	0.000000e+000
6.186382857143483e-009	0.000000e+000
6.206668571429204e-009	0.000000e+000
6.226954285714925e-009	0.000000e+000
6.247240000000645e-009	0.000000e+000
6.264382857143507e-009	0.000000e+000
6.281525714286370e-009	0.000000e+000
6.298668571429232e-009	0.000000e+000
6.315811428572095e-009	0.000000e+000
6.332954285714957e-009	0.000000e+000
6.350097142857820e-009	0.000000e+000
6.367240000000682e-009	0.000000e+000
6.409811428572124e-009	0.000000e+000
6.452382857143565e-009	0.000000e+000
6.494954285715007e-009	0.000000e+000
6.537525714286449e-009	0.000000e+000
6.580097142857891e-009	0.000000e+000
6.622668571429332e-009	0.000000e+000
6.665240000000773e-009	0.000000e+000
6.857240000000832e-009	0.000000e+000
7.129240000000916e-009	0.000000e+000
8.007240000000725e-009	0.000000e+000
8.153240000000649e-009	0.000000e+000
8.478240000000480e-009	0.000000e+000
9.177240000000116e-009	0.000000e+000
1.017823999999960e-008	0.000000e+000
1.020123999999958e-008	0.000000e+000
1.065523999999935e-008	0.000000e+000
1.122523999999905e-008	0.000000e+000
1.132823999999900e-008	0.000000e+000
1.224923999999852e-008	0.000000e+000
1.238223999999845e-008	0.000000e+000
1.285923999999820e-008	0.000000e+000
1.327323999999799e-008	0.000000e+000
1.357123999999783e-008	0.000000e+000
1.429723999999745e-008	0.000000e+000
1.456923999999731e-008	0.000000e+000
1.509623999999736e-008	0.000000e+000
1.532123999999761e-008	0.000000e+000
1.634523999999878e-008	0.000000e+000
1.682123999999931e-008	0.000000e+000
1.733323999999990e-008	0.000000e+000
1.736923999999994e-008	0.000000e+000
1.753624000000013e-008	0.000000e+000
1.839324000000110e-008	0.000000e+000
1.909924000000190e-008	0.000000e+000
1.941724000000226e-008	0.000000e+000
1.953424000000239e-008	0.000000e+000
1.966366857143111e-008	0.000000e+000
1.979309714285983e-008	0.000000e+000
1.992252571428854e-008	0.000000e+000
2.005195428571726e-008	0.000000e+000
2.018138285714598e-008	0.000000e+000
2.031081142857470e-008	0.000000e+000
2.044024000000342e-008	0.000000e+000
2.044124000000342e-008	0.000000e+000
2.141224000000452e-008	0.000000e+000
2.146524000000458e-008	0.000000e+000
2.191824000000509e-008	0.000000e+000
2.248924000000574e-008	0.000000e+000
2.311624000000645e-008	0.000000e+000
2.351324000000690e-008	0.000000e+000
2.374924000000717e-008	0.000000e+000
2.426524000000776e-008	0.000000e+000
2.453724000000806e-008	0.000000e+000
2.493424000000851e-008	0.000000e+000
2.556124000000923e-008	0.000000e+000
2.612124000000986e-008	0.000000e+000
2.658524000001039e-008	0.000000e+000
2.673138285715341e-008	0.000000e+000
2.687752571429643e-008	0.000000e+000
2.702366857143945e-008	0.000000e+000
2.716981142858248e-008	0.000000e+000
2.731595428572550e-008	0.000000e+000
2.746209714286852e-008	0.000000e+000
2.760824000001155e-008	0.000000e+000
2.760924000001155e-008	0.000000e+000
2.823824000001226e-008	0.000000e+000
2.852324000001258e-008	0.000000e+000
2.863324000001271e-008	0.000000e+000
2.904924000001318e-008	0.000000e+000
2.965724000001387e-008	0.000000e+000
2.993024000001418e-008	0.000000e+000
3.068124000001503e-008	0.000000e+000
3.095624000001534e-008	0.000000e+000
3.149024000001595e-008	0.000000e+000
3.170524000001619e-008	0.000000e+000
3.272924000001735e-008	0.000000e+000
3.302224000001768e-008	0.000000e+000
3.342424000001814e-008	0.000000e+000
3.375324000001851e-008	0.000000e+000
3.396324000001875e-008	0.000000e+000
3.461324000001949e-008	0.000000e+000
3.477724000001967e-008	0.000000e+000
3.580124000002083e-008	0.000000e+000
3.592224000002097e-008	0.000000e+000
3.647224000002159e-008	0.000000e+000
3.682524000002199e-008	0.000000e+000
3.753524000002280e-008	0.000000e+000
3.784924000002316e-008	0.000000e+000
3.845724000002385e-008	0.000000e+000
3.887324000002432e-008	0.000000e+000
3.901824000002448e-008	0.000000e+000
3.914366857145320e-008	0.000000e+000
3.926909714288191e-008	0.000000e+000
3.939452571431062e-008	0.000000e+000
3.951995428573934e-008	0.000000e+000
3.964538285716805e-008	0.000000e+000
3.977081142859676e-008	0.000000e+000
3.989624000002548e-008	0.000000e+000
3.989724000002548e-008	0.000000e+000
4.092124000002664e-008	0.000000e+000
4.103124000002676e-008	0.000000e+000
4.159524000002740e-008	0.000000e+000
4.182824000002767e-008	0.000000e+000
4.194524000002780e-008	0.000000e+000
4.296924000002896e-008	0.000000e+000
4.327024000002930e-008	0.000000e+000
4.364024000002972e-008	0.000000e+000
4.399324000003012e-008	0.000000e+000
4.425024000003041e-008	0.000000e+000
4.501724000003128e-008	0.000000e+000
4.593724000003233e-008	0.000000e+000
4.604124000003244e-008	0.000000e+000
4.628624000003272e-008	0.000000e+000
4.690824000003343e-008	0.000000e+000
4.706524000003361e-008	0.000000e+000
4.732524000003390e-008	0.000000e+000
4.808924000003477e-008	0.000000e+000
4.902024000003582e-008	0.000000e+000
4.911324000003593e-008	0.000000e+000
4.960424000003648e-008	0.000000e+000
4.989224000003681e-008	0.000000e+000
4.999924000003693e-008	0.000000e+000
5.000000000000000e-008	0.000000e+000
